Date ,Open,High,Low,Close,Change (Pips) ,Change (%) 
"Nov 27, 2020 10:00",0.73761,0.73777,0.73685,0.73703,-5.8,-0.08%
"Nov 27, 2020 09:00",0.73843,0.73854,0.7374,0.73763,-8,-0.11%
"Nov 27, 2020 08:00",0.7375,0.7386,0.73734,0.73842,9.2,+0.12%
"Nov 27, 2020 07:00",0.73797,0.7381,0.7371,0.73749,-4.8,-0.07%
"Nov 27, 2020 06:00",0.738,0.73825,0.7377,0.73801,0.1,+0.00%
"Nov 27, 2020 05:00",0.73745,0.73802,0.73737,0.73798,5.3,+0.07%
"Nov 27, 2020 04:00",0.73704,0.73765,0.73693,0.73745,4.1,+0.06%
"Nov 27, 2020 03:00",0.73622,0.73724,0.73605,0.73706,8.4,+0.11%
"Nov 27, 2020 02:00",0.73602,0.73623,0.73529,0.73618,1.6,+0.02%
"Nov 27, 2020 01:00",0.73614,0.73619,0.73526,0.73605,-0.9,-0.01%
"Nov 27, 2020 00:00",0.73565,0.73615,0.73554,0.73613,4.8,+0.07%
"Nov 26, 2020 23:00",0.73565,0.73612,0.7355,0.73563,-0.2,+0.00%
"Nov 26, 2020 22:00",0.73558,0.73611,0.73524,0.73569,1.1,+0.01%
"Nov 26, 2020 21:00",0.73584,0.73697,0.7355,0.73581,-0.3,+0.00%
"Nov 26, 2020 20:00",0.73628,0.73711,0.73562,0.73562,-6.6,-0.09%
"Nov 26, 2020 19:00",0.73638,0.73639,0.73619,0.73626,-1.2,-0.02%
"Nov 26, 2020 18:00",0.73628,0.73648,0.73627,0.73641,1.3,+0.02%
"Nov 26, 2020 17:00",0.73632,0.73669,0.73598,0.73624,-0.8,-0.01%
"Nov 26, 2020 16:00",0.73619,0.73642,0.73593,0.73636,1.7,+0.02%
"Nov 26, 2020 15:00",0.73553,0.73638,0.73552,0.7362,6.7,+0.09%
"Nov 26, 2020 14:00",0.7357,0.73601,0.73538,0.73549,-2.1,-0.03%
"Nov 26, 2020 13:00",0.73619,0.7365,0.73565,0.7357,-4.9,-0.07%
"Nov 26, 2020 12:00",0.73646,0.73646,0.73534,0.73618,-2.8,-0.04%
"Nov 26, 2020 11:00",0.73642,0.73666,0.73619,0.73646,0.4,+0.01%
"Nov 26, 2020 10:00",0.73603,0.73689,0.73576,0.73643,4,+0.05%
"Nov 26, 2020 09:00",0.73576,0.73664,0.73563,0.73604,2.8,+0.04%
"Nov 26, 2020 08:00",0.73623,0.73672,0.73567,0.73578,-4.5,-0.06%
"Nov 26, 2020 07:00",0.7364,0.7374,0.73607,0.7362,-2,-0.03%
"Nov 26, 2020 06:00",0.73596,0.7368,0.73591,0.73639,4.3,+0.06%
"Nov 26, 2020 05:00",0.73606,0.73627,0.73554,0.73597,-0.9,-0.01%
"Nov 26, 2020 04:00",0.73635,0.73664,0.73597,0.73607,-2.8,-0.04%
"Nov 26, 2020 03:00",0.73691,0.73745,0.7362,0.73633,-5.8,-0.08%
"Nov 26, 2020 02:00",0.73677,0.73702,0.73585,0.73692,1.5,+0.02%
"Nov 26, 2020 01:00",0.73647,0.73723,0.73638,0.73674,2.7,+0.04%
"Nov 26, 2020 00:00",0.73637,0.7367,0.73624,0.73651,1.4,+0.02%
"Nov 25, 2020 23:00",0.73626,0.73656,0.7362,0.73634,0.8,+0.01%
"Nov 25, 2020 22:00",0.7363,0.73638,0.7358,0.73625,-0.5,-0.01%
"Nov 25, 2020 21:00",0.73684,0.73692,0.73642,0.7366,-2.4,-0.03%
"Nov 25, 2020 20:00",0.73654,0.73734,0.73632,0.73683,2.9,+0.04%
"Nov 25, 2020 19:00",0.73611,0.73689,0.73543,0.7365,3.9,+0.05%
"Nov 25, 2020 18:00",0.73625,0.73652,0.73595,0.73612,-1.3,-0.02%
"Nov 25, 2020 17:00",0.73588,0.73633,0.73571,0.73622,3.4,+0.05%
"Nov 25, 2020 16:00",0.73508,0.73598,0.73481,0.73587,7.9,+0.11%
"Nov 25, 2020 15:00",0.73377,0.73586,0.7325,0.73508,13.1,+0.18%
"Nov 25, 2020 14:00",0.73458,0.7348,0.73354,0.73375,-8.3,-0.11%
"Nov 25, 2020 13:00",0.73463,0.73566,0.73433,0.7346,-0.3,+0.00%
"Nov 25, 2020 12:00",0.73392,0.73492,0.73386,0.73462,7,+0.10%
"Nov 25, 2020 11:00",0.73397,0.73429,0.73355,0.7339,-0.7,-0.01%
"Nov 25, 2020 10:00",0.73495,0.73519,0.73376,0.73396,-9.9,-0.13%
"Nov 25, 2020 09:00",0.73475,0.73525,0.73414,0.73499,2.4,+0.03%
"Nov 25, 2020 08:00",0.7351,0.73632,0.73422,0.73476,-3.4,-0.05%
"Nov 25, 2020 07:00",0.7334,0.73541,0.73331,0.73509,16.9,+0.23%
"Nov 25, 2020 06:00",0.73364,0.73442,0.73253,0.73341,-2.3,-0.03%
"Nov 25, 2020 05:00",0.73545,0.73574,0.73343,0.73362,-18.3,-0.25%
"Nov 25, 2020 04:00",0.73574,0.73592,0.7354,0.73547,-2.7,-0.04%
"Nov 25, 2020 03:00",0.73586,0.73616,0.73529,0.73571,-1.5,-0.02%
"Nov 25, 2020 02:00",0.73596,0.73636,0.73525,0.73584,-1.2,-0.02%
"Nov 25, 2020 01:00",0.73613,0.73672,0.73591,0.73596,-1.7,-0.02%
"Nov 25, 2020 00:00",0.73667,0.73737,0.73614,0.73617,-5,-0.07%
"Nov 24, 2020 23:00",0.7358,0.7367,0.73577,0.73662,8.2,+0.11%
"Nov 24, 2020 22:00",0.73606,0.73608,0.73549,0.73585,-2.1,-0.03%
"Nov 24, 2020 21:00",0.73617,0.73644,0.73569,0.73605,-1.2,-0.02%
"Nov 24, 2020 20:00",0.7354,0.73628,0.73517,0.73618,7.8,+0.11%
"Nov 24, 2020 19:00",0.73528,0.73542,0.73465,0.73541,1.3,+0.02%
"Nov 24, 2020 18:00",0.7344,0.73563,0.73435,0.73529,8.9,+0.12%
"Nov 24, 2020 17:00",0.73502,0.73517,0.73435,0.73442,-6,-0.08%
"Nov 24, 2020 16:00",0.73428,0.73568,0.73417,0.73498,7,+0.10%
"Nov 24, 2020 15:00",0.73332,0.73444,0.73226,0.73429,9.7,+0.13%
"Nov 24, 2020 14:00",0.73268,0.73355,0.73111,0.7333,6.2,+0.08%
"Nov 24, 2020 13:00",0.73386,0.73409,0.73244,0.73265,-12.1,-0.17%
"Nov 24, 2020 12:00",0.73412,0.73524,0.73329,0.73391,-2.1,-0.03%
"Nov 24, 2020 11:00",0.73485,0.73544,0.73406,0.73413,-7.2,-0.10%
"Nov 24, 2020 10:00",0.7359,0.73614,0.73443,0.73482,-10.8,-0.15%
"Nov 24, 2020 09:00",0.73586,0.73675,0.73555,0.73589,0.3,+0.00%
"Nov 24, 2020 08:00",0.73195,0.73655,0.73195,0.73586,39.1,+0.53%
"Nov 24, 2020 07:00",0.73198,0.73284,0.73174,0.73193,-0.5,-0.01%
"Nov 24, 2020 06:00",0.73188,0.73256,0.73187,0.73199,1.1,+0.02%
"Nov 24, 2020 05:00",0.73167,0.73219,0.7312,0.73189,2.2,+0.03%
"Nov 24, 2020 04:00",0.73161,0.73178,0.73113,0.73167,0.6,+0.01%
"Nov 24, 2020 03:00",0.73133,0.73207,0.73095,0.7316,2.7,+0.04%
"Nov 24, 2020 02:00",0.73046,0.73156,0.73023,0.73134,8.8,+0.12%
"Nov 24, 2020 01:00",0.72975,0.73161,0.72975,0.73042,6.7,+0.09%
"Nov 24, 2020 00:00",0.72944,0.73033,0.72908,0.72973,2.9,+0.04%
"Nov 23, 2020 23:00",0.72849,0.73051,0.72848,0.72948,9.9,+0.14%
"Nov 23, 2020 22:00",0.72859,0.72871,0.72832,0.72849,-1,-0.01%
"Nov 23, 2020 21:00",0.72841,0.7289,0.72832,0.72863,2.2,+0.03%
"Nov 23, 2020 20:00",0.72903,0.72956,0.72839,0.72845,-5.8,-0.08%
"Nov 23, 2020 19:00",0.72832,0.72909,0.72774,0.729,6.8,+0.09%
"Nov 23, 2020 18:00",0.72853,0.72889,0.72805,0.72831,-2.2,-0.03%
"Nov 23, 2020 17:00",0.72788,0.72896,0.72736,0.72856,6.8,+0.09%
"Nov 23, 2020 16:00",0.72799,0.72844,0.72651,0.72786,-1.3,-0.02%
"Nov 23, 2020 15:00",0.7303,0.73038,0.72721,0.72798,-23.2,-0.32%
"Nov 23, 2020 14:00",0.73231,0.73259,0.73009,0.73036,-19.5,-0.27%
"Nov 23, 2020 13:00",0.73289,0.73317,0.73155,0.73228,-6.1,-0.08%
"Nov 23, 2020 12:00",0.73281,0.73346,0.73267,0.7329,0.9,+0.01%
"Nov 23, 2020 11:00",0.73339,0.73354,0.73248,0.73282,-5.7,-0.08%
"Nov 23, 2020 10:00",0.73301,0.73353,0.73281,0.7334,3.9,+0.05%
"Nov 23, 2020 09:00",0.7328,0.73374,0.73253,0.73301,2.1,+0.03%
"Nov 23, 2020 08:00",0.73161,0.73311,0.73147,0.73282,12.1,+0.17%
"Nov 23, 2020 07:00",0.73095,0.73184,0.73073,0.73158,6.3,+0.09%
"Nov 23, 2020 06:00",0.73154,0.73171,0.73062,0.73095,-5.9,-0.08%
"Nov 23, 2020 05:00",0.73127,0.7316,0.73114,0.73158,3.1,+0.04%
"Nov 23, 2020 04:00",0.73158,0.73163,0.73114,0.73127,-3.1,-0.04%
"Nov 23, 2020 03:00",0.73181,0.73207,0.73158,0.73159,-2.2,-0.03%
"Nov 23, 2020 02:00",0.73232,0.73241,0.73159,0.73183,-4.9,-0.07%
"Nov 23, 2020 01:00",0.73205,0.7328,0.73185,0.7323,2.5,+0.03%
"Nov 23, 2020 00:00",0.73131,0.73224,0.73103,0.73206,7.5,+0.10%
"Nov 22, 2020 23:00",0.73013,0.73147,0.73013,0.73127,11.4,+0.16%
"Nov 22, 2020 22:00",0.73002,0.73063,0.72994,0.73016,1.4,+0.02%
"Nov 20, 2020 21:00",0.73105,0.73107,0.73026,0.73048,-5.7,-0.08%
"Nov 20, 2020 20:00",0.73113,0.73115,0.73055,0.731,-1.3,-0.02%
"Nov 20, 2020 19:00",0.7309,0.73129,0.73081,0.73114,2.4,+0.03%
"Nov 20, 2020 18:00",0.73094,0.73117,0.73058,0.7309,-0.4,-0.01%
"Nov 20, 2020 17:00",0.73135,0.73161,0.73056,0.73093,-4.2,-0.06%
"Nov 20, 2020 16:00",0.73113,0.73165,0.73088,0.73138,2.5,+0.03%
"Nov 20, 2020 15:00",0.73111,0.73192,0.73049,0.73112,0.1,+0.00%
"Nov 20, 2020 14:00",0.73077,0.73243,0.73077,0.73113,3.6,+0.05%
"Nov 20, 2020 13:00",0.73134,0.73138,0.73009,0.73071,-6.3,-0.09%
"Nov 20, 2020 12:00",0.73114,0.73154,0.73078,0.73139,2.5,+0.03%
"Nov 20, 2020 11:00",0.72941,0.73138,0.72927,0.7311,16.9,+0.23%
"Nov 20, 2020 10:00",0.72865,0.72991,0.72856,0.72946,8.1,+0.11%
"Nov 20, 2020 09:00",0.7292,0.73006,0.7285,0.72861,-5.9,-0.08%
"Nov 20, 2020 08:00",0.72837,0.72943,0.72817,0.72922,8.5,+0.12%
"Nov 20, 2020 07:00",0.72971,0.73026,0.72812,0.72834,-13.7,-0.19%
"Nov 20, 2020 06:00",0.72952,0.72994,0.72914,0.72972,2,+0.03%
"Nov 20, 2020 05:00",0.72942,0.72994,0.72903,0.72955,1.3,+0.02%
"Nov 20, 2020 04:00",0.72869,0.7295,0.72856,0.72939,7,+0.10%
"Nov 20, 2020 03:00",0.72822,0.72917,0.72819,0.72871,4.9,+0.07%
"Nov 20, 2020 02:00",0.72882,0.72883,0.7278,0.72825,-5.7,-0.08%
"Nov 20, 2020 01:00",0.72785,0.72879,0.72768,0.72876,9.1,+0.12%
"Nov 20, 2020 00:00",0.72678,0.72838,0.72678,0.72786,10.8,+0.15%
"Nov 19, 2020 23:00",0.72728,0.72772,0.72656,0.72675,-5.3,-0.07%
"Nov 19, 2020 22:00",0.72819,0.72872,0.72717,0.72728,-9.1,-0.13%
"Nov 19, 2020 21:00",0.72953,0.72973,0.72826,0.72841,-11.2,-0.15%
"Nov 19, 2020 20:00",0.72913,0.72968,0.72839,0.72951,3.8,+0.05%
"Nov 19, 2020 19:00",0.72777,0.72917,0.72769,0.72909,13.2,+0.18%
"Nov 19, 2020 18:00",0.72741,0.728,0.72739,0.72781,4,+0.05%
"Nov 19, 2020 17:00",0.72642,0.72763,0.72609,0.72739,9.7,+0.13%
"Nov 19, 2020 16:00",0.72705,0.72721,0.7261,0.72644,-6.1,-0.08%
"Nov 19, 2020 15:00",0.72712,0.72818,0.72626,0.72707,-0.5,-0.01%
"Nov 19, 2020 14:00",0.72712,0.7273,0.72582,0.72709,-0.3,+0.00%
"Nov 19, 2020 13:00",0.72715,0.72742,0.72562,0.72712,-0.3,+0.00%
"Nov 19, 2020 12:00",0.72739,0.72767,0.72698,0.72712,-2.7,-0.04%
"Nov 19, 2020 11:00",0.72641,0.72777,0.72577,0.72741,10,+0.14%
"Nov 19, 2020 10:00",0.72661,0.7269,0.72543,0.7264,-2.1,-0.03%
"Nov 19, 2020 09:00",0.72695,0.72756,0.72651,0.72663,-3.2,-0.04%
"Nov 19, 2020 08:00",0.72915,0.72962,0.72682,0.72698,-21.7,-0.30%
"Nov 19, 2020 07:00",0.72946,0.72974,0.7289,0.72913,-3.3,-0.05%
"Nov 19, 2020 06:00",0.72922,0.7295,0.72835,0.72946,2.4,+0.03%
"Nov 19, 2020 05:00",0.72949,0.72974,0.72919,0.72923,-2.6,-0.04%
"Nov 19, 2020 04:00",0.72903,0.72957,0.7288,0.72945,4.2,+0.06%
"Nov 19, 2020 03:00",0.72931,0.72948,0.72891,0.72902,-2.9,-0.04%
"Nov 19, 2020 02:00",0.72928,0.72981,0.729,0.72931,0.3,+0.00%
"Nov 19, 2020 01:00",0.72894,0.72964,0.72873,0.72929,3.5,+0.05%
"Nov 19, 2020 00:00",0.72966,0.72996,0.72837,0.72892,-7.4,-0.10%
"Nov 18, 2020 23:00",0.73009,0.73058,0.7297,0.7297,-3.9,-0.05%
"Nov 18, 2020 22:00",0.73026,0.73047,0.72953,0.73004,-2.2,-0.03%
"Nov 18, 2020 21:00",0.73011,0.7307,0.73011,0.7307,5.9,+0.08%
"Nov 18, 2020 20:00",0.73201,0.7323,0.73012,0.73012,-18.9,-0.26%
"Nov 18, 2020 19:00",0.73209,0.73232,0.73125,0.73199,-1,-0.01%
"Nov 18, 2020 18:00",0.7323,0.73308,0.73201,0.73212,-1.8,-0.02%
"Nov 18, 2020 17:00",0.73244,0.73287,0.73217,0.73231,-1.3,-0.02%
"Nov 18, 2020 16:00",0.73246,0.73268,0.73163,0.73241,-0.5,-0.01%
"Nov 18, 2020 15:00",0.73067,0.73267,0.7306,0.73248,18.1,+0.25%
"Nov 18, 2020 14:00",0.73019,0.73102,0.72953,0.73064,4.5,+0.06%
"Nov 18, 2020 13:00",0.73158,0.73167,0.73007,0.73022,-13.6,-0.19%
"Nov 18, 2020 12:00",0.73119,0.7321,0.73049,0.73155,3.6,+0.05%
"Nov 18, 2020 11:00",0.7324,0.7324,0.7311,0.73121,-11.9,-0.16%
"Nov 18, 2020 10:00",0.73234,0.73281,0.73189,0.7324,0.6,+0.01%
"Nov 18, 2020 09:00",0.73178,0.73282,0.73168,0.73234,5.6,+0.08%
"Nov 18, 2020 08:00",0.73051,0.7323,0.73049,0.73179,12.8,+0.17%
"Nov 18, 2020 07:00",0.7295,0.73108,0.72947,0.73049,9.9,+0.14%
"Nov 18, 2020 06:00",0.72941,0.72961,0.72877,0.7295,0.9,+0.01%
"Nov 18, 2020 05:00",0.72943,0.72961,0.72889,0.72937,-0.6,-0.01%
"Nov 18, 2020 04:00",0.72901,0.72957,0.72877,0.72945,4.4,+0.06%
"Nov 18, 2020 03:00",0.72853,0.72901,0.72812,0.72899,4.6,+0.06%
"Nov 18, 2020 02:00",0.72783,0.72866,0.72773,0.72855,7.2,+0.10%
"Nov 18, 2020 01:00",0.72806,0.72831,0.72748,0.7278,-2.6,-0.04%
"Nov 18, 2020 00:00",0.72965,0.72979,0.7272,0.7281,-15.5,-0.21%
"Nov 17, 2020 23:00",0.72966,0.73002,0.7288,0.72965,-0.1,+0.00%
"Nov 17, 2020 22:00",0.72985,0.72993,0.72938,0.72966,-1.9,-0.03%
"Nov 17, 2020 21:00",0.73012,0.73062,0.72993,0.73001,-1.1,-0.02%
"Nov 17, 2020 20:00",0.73045,0.73069,0.72991,0.73012,-3.3,-0.05%
"Nov 17, 2020 19:00",0.7301,0.73089,0.73006,0.73047,3.7,+0.05%
"Nov 17, 2020 18:00",0.73029,0.73074,0.72987,0.73009,-2,-0.03%
"Nov 17, 2020 17:00",0.72979,0.73056,0.72943,0.73031,5.2,+0.07%
"Nov 17, 2020 16:00",0.73014,0.73058,0.7296,0.72977,-3.7,-0.05%
"Nov 17, 2020 15:00",0.72921,0.73034,0.7289,0.73011,9,+0.12%
"Nov 17, 2020 14:00",0.73109,0.73109,0.72909,0.72922,-18.7,-0.26%
"Nov 17, 2020 13:00",0.73183,0.73239,0.7305,0.73112,-7.1,-0.10%
"Nov 17, 2020 12:00",0.73272,0.73275,0.73132,0.73184,-8.8,-0.12%
"Nov 17, 2020 11:00",0.73319,0.73335,0.73251,0.73269,-5,-0.07%
"Nov 17, 2020 10:00",0.73285,0.73327,0.73186,0.73321,3.6,+0.05%
"Nov 17, 2020 09:00",0.73252,0.73397,0.73244,0.73283,3.1,+0.04%
"Nov 17, 2020 08:00",0.73039,0.73262,0.73028,0.73251,21.2,+0.29%
"Nov 17, 2020 07:00",0.73155,0.73195,0.73009,0.73042,-11.3,-0.15%
"Nov 17, 2020 06:00",0.73177,0.73192,0.73118,0.73152,-2.5,-0.03%
"Nov 17, 2020 05:00",0.73213,0.73222,0.73163,0.73178,-3.5,-0.05%
"Nov 17, 2020 04:00",0.73208,0.7324,0.73196,0.7321,0.2,+0.00%
"Nov 17, 2020 03:00",0.73195,0.73256,0.73192,0.7321,1.5,+0.02%
"Nov 17, 2020 02:00",0.73148,0.73233,0.73128,0.73193,4.5,+0.06%
"Nov 17, 2020 01:00",0.73238,0.73259,0.73118,0.73149,-8.9,-0.12%
"Nov 17, 2020 00:00",0.73196,0.73295,0.73181,0.73238,4.2,+0.06%
"Nov 16, 2020 23:00",0.73132,0.73215,0.73132,0.73196,6.4,+0.09%
"Nov 16, 2020 22:00",0.73162,0.73199,0.73119,0.73131,-3.1,-0.04%
"Nov 16, 2020 21:00",0.73193,0.73217,0.73156,0.73207,1.4,+0.02%
"Nov 16, 2020 20:00",0.73129,0.73194,0.73098,0.73194,6.5,+0.09%
"Nov 16, 2020 19:00",0.73111,0.73172,0.7309,0.73129,1.8,+0.02%
"Nov 16, 2020 18:00",0.73178,0.73178,0.73102,0.73115,-6.3,-0.09%
"Nov 16, 2020 17:00",0.73229,0.73231,0.73147,0.7318,-4.9,-0.07%
"Nov 16, 2020 16:00",0.73214,0.73268,0.73156,0.73228,1.4,+0.02%
"Nov 16, 2020 15:00",0.72955,0.73221,0.7294,0.73214,25.9,+0.35%
"Nov 16, 2020 14:00",0.7297,0.73062,0.72899,0.72953,-1.7,-0.02%
"Nov 16, 2020 13:00",0.73002,0.73008,0.72863,0.72971,-3.1,-0.04%
"Nov 16, 2020 12:00",0.72934,0.73082,0.72885,0.72998,6.4,+0.09%
"Nov 16, 2020 11:00",0.72844,0.73094,0.7283,0.72934,9,+0.12%
"Nov 16, 2020 10:00",0.72887,0.72902,0.72811,0.72846,-4.1,-0.06%
"Nov 16, 2020 09:00",0.72969,0.73015,0.72856,0.72888,-8.1,-0.11%
"Nov 16, 2020 08:00",0.72923,0.73046,0.72916,0.72967,4.4,+0.06%
"Nov 16, 2020 07:00",0.72852,0.7293,0.72805,0.72925,7.3,+0.10%
"Nov 16, 2020 06:00",0.72846,0.72875,0.72816,0.7285,0.4,+0.01%
"Nov 16, 2020 05:00",0.72899,0.72903,0.72818,0.7285,-4.9,-0.07%
"Nov 16, 2020 04:00",0.72878,0.72899,0.72864,0.72895,1.7,+0.02%
"Nov 16, 2020 03:00",0.72951,0.72984,0.72867,0.72882,-6.9,-0.09%
"Nov 16, 2020 02:00",0.72926,0.72961,0.72901,0.72949,2.3,+0.03%
"Nov 16, 2020 01:00",0.72884,0.72979,0.72862,0.72924,4,+0.05%
"Nov 16, 2020 00:00",0.72896,0.72939,0.72838,0.72887,-0.9,-0.01%
"Nov 15, 2020 23:00",0.72649,0.72965,0.72649,0.72896,24.7,+0.34%
"Nov 15, 2020 22:00",0.72647,0.72705,0.72638,0.72656,0.9,+0.01%
"Nov 13, 2020 21:00",0.72713,0.72717,0.72683,0.72691,-2.2,-0.03%
"Nov 13, 2020 20:00",0.72635,0.72719,0.72633,0.72714,7.9,+0.11%
"Nov 13, 2020 19:00",0.7264,0.72686,0.72634,0.72637,-0.3,+0.00%
"Nov 13, 2020 18:00",0.7269,0.72731,0.72636,0.7264,-5,-0.07%
"Nov 13, 2020 17:00",0.7255,0.72697,0.7255,0.72691,14.1,+0.19%
"Nov 13, 2020 16:00",0.72465,0.72568,0.72453,0.7255,8.5,+0.12%
"Nov 13, 2020 15:00",0.72495,0.72567,0.72383,0.72465,-3,-0.04%
"Nov 13, 2020 14:00",0.72538,0.72565,0.7247,0.72493,-4.5,-0.06%
"Nov 13, 2020 13:00",0.72454,0.72566,0.72422,0.72538,8.4,+0.12%
"Nov 13, 2020 12:00",0.72489,0.72519,0.7243,0.72455,-3.4,-0.05%
"Nov 13, 2020 11:00",0.72604,0.72621,0.72482,0.72491,-11.3,-0.16%
"Nov 13, 2020 10:00",0.72509,0.72642,0.72509,0.72607,9.8,+0.13%
"Nov 13, 2020 09:00",0.72363,0.72508,0.72286,0.72507,14.4,+0.20%
"Nov 13, 2020 08:00",0.72442,0.72471,0.72309,0.72365,-7.7,-0.11%
"Nov 13, 2020 07:00",0.72379,0.72447,0.72295,0.72441,6.2,+0.09%
"Nov 13, 2020 06:00",0.7232,0.72389,0.7228,0.7238,6,+0.08%
"Nov 13, 2020 05:00",0.72289,0.72346,0.72274,0.72315,2.6,+0.04%
"Nov 13, 2020 04:00",0.72235,0.72336,0.72219,0.72288,5.3,+0.07%
"Nov 13, 2020 03:00",0.72286,0.72299,0.72225,0.72235,-5.1,-0.07%
"Nov 13, 2020 02:00",0.72267,0.7231,0.72214,0.72288,2.1,+0.03%
"Nov 13, 2020 01:00",0.72296,0.72404,0.72247,0.7227,-2.6,-0.04%
"Nov 13, 2020 00:00",0.72398,0.72418,0.72283,0.72293,-10.5,-0.15%
"Nov 12, 2020 23:00",0.72292,0.72419,0.7229,0.72397,10.5,+0.15%
"Nov 12, 2020 22:00",0.72303,0.72329,0.72269,0.7229,-1.3,-0.02%
"Nov 12, 2020 21:00",0.72302,0.72335,0.72288,0.72332,3,+0.04%
"Nov 12, 2020 20:00",0.72364,0.72369,0.72232,0.723,-6.4,-0.09%
"Nov 12, 2020 19:00",0.72434,0.72453,0.72308,0.72366,-6.8,-0.09%
"Nov 12, 2020 18:00",0.72441,0.72444,0.72309,0.72434,-0.7,-0.01%
"Nov 12, 2020 17:00",0.72663,0.72663,0.72363,0.72442,-22.1,-0.31%
"Nov 12, 2020 16:00",0.72635,0.72711,0.72611,0.72664,2.9,+0.04%
"Nov 12, 2020 15:00",0.72568,0.7268,0.72559,0.72632,6.4,+0.09%
"Nov 12, 2020 14:00",0.72701,0.72732,0.72515,0.72569,-13.2,-0.18%
"Nov 12, 2020 13:00",0.72501,0.72704,0.72477,0.72698,19.7,+0.27%
"Nov 12, 2020 12:00",0.72616,0.72658,0.7248,0.72501,-11.5,-0.16%
"Nov 12, 2020 11:00",0.7268,0.72784,0.72616,0.72616,-6.4,-0.09%
"Nov 12, 2020 10:00",0.72737,0.72822,0.72669,0.72681,-5.6,-0.08%
"Nov 12, 2020 09:00",0.7262,0.72751,0.72515,0.72736,11.6,+0.16%
"Nov 12, 2020 08:00",0.7254,0.72658,0.72517,0.72619,7.9,+0.11%
"Nov 12, 2020 07:00",0.72584,0.72654,0.72467,0.72541,-4.3,-0.06%
"Nov 12, 2020 06:00",0.72708,0.7273,0.72536,0.72583,-12.5,-0.17%
"Nov 12, 2020 05:00",0.72689,0.72788,0.72676,0.7271,2.1,+0.03%
"Nov 12, 2020 04:00",0.72745,0.72769,0.72673,0.72685,-6,-0.08%
"Nov 12, 2020 03:00",0.72845,0.72862,0.72745,0.72747,-9.8,-0.13%
"Nov 12, 2020 02:00",0.72856,0.72879,0.72782,0.72849,-0.7,-0.01%
"Nov 12, 2020 01:00",0.7283,0.72939,0.728,0.72854,2.4,+0.03%
"Nov 12, 2020 00:00",0.7284,0.72859,0.72763,0.7283,-1,-0.01%
"Nov 11, 2020 23:00",0.72771,0.72845,0.72747,0.72837,6.6,+0.09%
"Nov 11, 2020 22:00",0.72799,0.72799,0.72759,0.72769,-3,-0.04%
"Nov 11, 2020 21:00",0.72789,0.72839,0.72777,0.72796,0.7,+0.01%
"Nov 11, 2020 20:00",0.72747,0.72798,0.72724,0.72786,3.9,+0.05%
"Nov 11, 2020 19:00",0.72775,0.72808,0.72717,0.72749,-2.6,-0.04%
"Nov 11, 2020 18:00",0.72748,0.72802,0.72735,0.72773,2.5,+0.03%
"Nov 11, 2020 17:00",0.72677,0.72761,0.7267,0.72749,7.2,+0.10%
"Nov 11, 2020 16:00",0.72642,0.72682,0.72617,0.72677,3.5,+0.05%
"Nov 11, 2020 15:00",0.72674,0.72733,0.72597,0.72639,-3.5,-0.05%
"Nov 11, 2020 14:00",0.72797,0.728,0.72672,0.72673,-12.4,-0.17%
"Nov 11, 2020 13:00",0.72724,0.72814,0.72706,0.72802,7.8,+0.11%
"Nov 11, 2020 12:00",0.72789,0.72794,0.72635,0.72721,-6.8,-0.09%
"Nov 11, 2020 11:00",0.72934,0.72989,0.72789,0.72791,-14.3,-0.20%
"Nov 11, 2020 10:00",0.72989,0.7303,0.72906,0.72933,-5.6,-0.08%
"Nov 11, 2020 09:00",0.72954,0.73047,0.72898,0.72985,3.1,+0.04%
"Nov 11, 2020 08:00",0.72923,0.72986,0.72844,0.72956,3.3,+0.05%
"Nov 11, 2020 07:00",0.73044,0.73148,0.72926,0.72927,-11.7,-0.16%
"Nov 11, 2020 06:00",0.73079,0.7311,0.72988,0.73042,-3.7,-0.05%
"Nov 11, 2020 05:00",0.73081,0.73123,0.73041,0.7308,-0.1,+0.00%
"Nov 11, 2020 04:00",0.73127,0.7314,0.73048,0.73077,-5,-0.07%
"Nov 11, 2020 03:00",0.73004,0.73183,0.72998,0.7313,12.6,+0.17%
"Nov 11, 2020 02:00",0.72913,0.73096,0.72841,0.73,8.7,+0.12%
"Nov 11, 2020 01:00",0.72775,0.72943,0.72752,0.72911,13.6,+0.19%
"Nov 11, 2020 00:00",0.72816,0.72877,0.72774,0.72779,-3.7,-0.05%
"Nov 10, 2020 23:00",0.72837,0.72894,0.72791,0.72813,-2.4,-0.03%
"Nov 10, 2020 22:00",0.72844,0.72882,0.72805,0.72837,-0.7,-0.01%
"Nov 10, 2020 21:00",0.72766,0.72869,0.72759,0.72861,9.5,+0.13%
"Nov 10, 2020 20:00",0.72819,0.72828,0.72732,0.7277,-4.9,-0.07%
"Nov 10, 2020 19:00",0.72789,0.72868,0.72777,0.72818,2.9,+0.04%
"Nov 10, 2020 18:00",0.72805,0.72839,0.7269,0.7279,-1.5,-0.02%
"Nov 10, 2020 17:00",0.72722,0.72862,0.72718,0.72801,7.9,+0.11%
"Nov 10, 2020 16:00",0.72705,0.72779,0.72661,0.72725,2,+0.03%
"Nov 10, 2020 15:00",0.72604,0.72728,0.72552,0.72705,10.1,+0.14%
